"trial","sim","display","feedback","totalFlow","simFlow","simPickup","simProb","predFlow","predPickup","predProb","ds"
11,350,1,1,643,"313,166,164",484,0.752721617418352,"117,298,228",473,0.735614307931571,5.59500312805176
12,350,0,0,897,"477,231,189",514,0.573021181716834,"187,402,308",569,0.634336677814939,14.283730506897
12,350,0,1,897,"419,229,249",517,0.576365663322185,"187,402,308",569,0.634336677814939,5.02908945083618
12,350,1,0,897,"450,248,199",523,0.583054626532887,"187,402,308",569,0.634336677814939,8.4435396194458
12,350,1,1,897,"430,267,200",531,0.591973244147157,"187,402,308",569,0.634336677814939,4.99863147735596
13,350,0,0,635,"280,184,171",492,0.774803149606299,"153,249,233",476,0.749606299212598,3.20221567153931
13,350,0,1,635,"240,190,205",497,0.782677165354331,"153,249,233",476,0.749606299212598,3.13531875610352
13,350,1,0,635,"227,263,145",520,0.818897637795276,"153,249,233",476,0.749606299212598,1.62276041507721
13,350,1,1,635,"247,240,148",514,0.809448818897638,"153,249,233",476,0.749606299212598,0.752541124820709
14,350,0,0,776,"385,188,203",496,0.639175257731959,"176,338,262",530,0.68298969072165,7.89052248001099
14,350,0,1,776,"328,208,240",507,0.653350515463918,"176,338,262",530,0.68298969072165,3.49821448326111
14,350,1,0,776,"389,205,182",503,0.64819587628866,"176,338,262",530,0.68298969072165,8.60142707824707
14,350,1,1,776,"331,236,209",517,0.666237113402062,"176,338,262",530,0.68298969072165,3.1871702671051
15,350,0,0,851,"426,220,205",510,0.599294947121034,"183,365,303",550,0.646298472385429,9.79709434509277
15,350,0,1,851,"368,223,260",515,0.605170387779083,"183,365,303",550,0.646298472385429,3.87670469284058
15,350,1,0,851,"432,249,170",521,0.612220916568743,"183,365,303",550,0.646298472385429,11.1829767227173
15,350,1,1,851,"373,234,244",518,0.608695652173913,"183,365,303",550,0.646298472385429,4.33721733093262
0,351,0,0,863,"414,247,202",522,0.60486674391657,"198,375,290",563,0.652375434530707,5.87309789657593
0,351,0,1,863,"368,314,181",551,0.638470451911935,"198,375,290",563,0.652375434530707,2.66177821159363
0,351,1,0,863,"377,270,216",533,0.617612977983778,"198,375,290",563,0.652375434530707,1.74663376808167
0,351,1,1,863,"396,243,224",521,0.603707995365006,"198,375,290",563,0.652375434530707,3.95844841003418
1,351,0,0,753,"390,193,170",496,0.658698539176627,"161,346,246",524,0.695883134130146,8.82629585266113
1,351,0,1,753,"351,212,190",506,0.671978751660027,"161,346,246",524,0.695883134130146,2.69513559341431
1,351,1,0,753,"378,203,172",501,0.665338645418327,"161,346,246",524,0.695883134130146,6.25356245040894
1,351,1,1,753,"376,213,164",505,0.670650730411687,"161,346,246",524,0.695883134130146,5.44540071487427
2,351,0,0,774,"402,221,151",508,0.656330749354005,"162,356,256",530,0.684754521963824,9.53677177429199
2,351,0,1,774,"349,222,203",511,0.660206718346253,"162,356,256",530,0.684754521963824,4.03446483612061
2,351,1,0,774,"359,215,200",508,0.656330749354005,"162,356,256",530,0.684754521963824,3.0407989025116
2,351,1,1,774,"368,226,180",512,0.661498708010336,"162,356,256",530,0.684754521963824,3.25589179992676
3,351,0,0,849,"415,247,187",521,0.613663133097762,"191,372,286",557,0.656065959952886,6.8374228477478
3,351,0,1,849,"368,268,213",532,0.626619552414605,"191,372,286",557,0.656065959952886,2.40409779548645
3,351,1,0,849,"375,223,251",515,0.606595995288575,"191,372,286",557,0.656065959952886,2.60836100578308
3,351,1,1,849,"397,249,203",523,0.616018845700825,"191,372,286",557,0.656065959952886,4.11754274368286
4,351,0,0,733,"337,226,170",511,0.697135061391542,"189,260,284",507,0.691678035470669,6.538658618927
4,351,0,1,733,"270,275,188",533,0.727148703956344,"189,260,284",507,0.691678035470669,0.401973873376846
4,351,1,0,733,"321,225,187",511,0.697135061391542,"189,260,284",507,0.691678035470669,3.23001885414124
4,351,1,1,733,"262,244,227",522,0.712141882673943,"189,260,284",507,0.691678035470669,2.91700625419617
5,351,0,0,820,"441,246,133",502,0.61219512195122,"147,350,323",521,0.635365853658537,14.8095979690552
5,351,0,1,820,"388,249,183",522,0.636585365853659,"147,350,323",521,0.635365853658537,7.51770401000977
5,351,1,0,820,"415,203,202",503,0.613414634146341,"147,350,323",521,0.635365853658537,11.07399559021
5,351,1,1,820,"391,262,167",527,0.642682926829268,"147,350,323",521,0.635365853658537,6.23814630508423
6,351,0,0,796,"433,198,165",499,0.626884422110553,"200,337,259",547,0.687185929648241,20.9022598266602
6,351,0,1,796,"343,233,220",517,0.649497487437186,"200,337,259",547,0.687185929648241,1.48918211460114
6,351,1,0,796,"339,265,192",530,0.665829145728643,"200,337,259",547,0.687185929648241,0.896348059177399
6,351,1,1,796,"350,195,251",502,0.630653266331658,"200,337,259",547,0.687185929648241,1.81964886188507
7,351,0,0,677,"221,298,158",538,0.794682422451994,"176,255,246",494,0.729689807976366,4.50723505020142
7,351,0,1,677,"272,222,183",510,0.753323485967504,"176,255,246",494,0.729689807976366,1.16514718532562
7,351,1,0,677,"286,223,168",510,0.753323485967504,"176,255,246",494,0.729689807976366,2.41109752655029
7,351,1,1,677,"287,197,193",500,0.738552437223043,"176,255,246",494,0.729689807976366,2.49082732200623
8,351,0,0,598,"307,150,141",463,0.774247491638796,"129,253,216",460,0.769230769230769,8.67029190063477
8,351,0,1,598,"268,152,178",476,0.795986622073579,"129,253,216",460,0.769230769230769,3.21810340881348
8,351,1,0,598,"303,166,129",462,0.77257525083612,"129,253,216",460,0.769230769230769,7.4149923324585
8,351,1,1,598,"306,160,132",463,0.774247491638796,"129,253,216",460,0.769230769230769,8.18477058410645
9,351,0,0,680,"340,173,167",488,0.717647058823529,"175,265,240",497,0.730882352941176,11.0147542953491
9,351,0,1,680,"285,209,186",504,0.741176470588235,"175,265,240",497,0.730882352941176,1.90237081050873
9,351,1,0,680,"295,241,144",510,0.75,"175,265,240",497,0.730882352941176,5.44483804702759
9,351,1,1,680,"289,214,177",507,0.745588235294118,"175,265,240",497,0.730882352941176,1.90731990337372
10,351,0,0,847,"408,249,190",522,0.61629279811098,"194,380,273",562,0.663518299881936,4.76216125488281
10,351,0,1,847,"387,234,226",517,0.61038961038961,"194,380,273",562,0.663518299881936,2.48050403594971
10,351,1,0,847,"404,250,193",523,0.617473435655254,"194,380,273",562,0.663518299881936,3.87104415893555
10,351,1,1,847,"413,245,189",520,0.613931523022432,"194,380,273",562,0.663518299881936,5.78731536865234
11,351,0,0,643,"346,168,129",463,0.720062208398134,"117,298,228",473,0.735614307931571,9.79774475097656
11,351,0,1,643,"317,167,159",485,0.754276827371695,"117,298,228",473,0.735614307931571,5.92634630203247
11,351,1,0,643,"312,190,141",485,0.754276827371695,"117,298,228",473,0.735614307931571,4.58827686309814
11,351,1,1,643,"298,176,169",489,0.76049766718507,"117,298,228",473,0.735614307931571,4.89619922637939
12,351,0,0,897,"451,254,192",525,0.585284280936455,"187,402,308",569,0.634336677814939,8.22953319549561
12,351,0,1,897,"398,274,225",535,0.596432552954292,"187,402,308",569,0.634336677814939,4.10785436630249
12,351,1,0,897,"439,255,203",526,0.586399108138239,"187,402,308",569,0.634336677814939,6.64388561248779
12,351,1,1,897,"442,250,205",523,0.583054626532887,"187,402,308",569,0.634336677814939,7.26574325561523
13,351,0,0,635,"277,183,175",493,0.776377952755905,"153,249,233",476,0.749606299212598,3.00774145126343
13,351,0,1,635,"250,191,194",497,0.782677165354331,"153,249,233",476,0.749606299212598,2.50902032852173
13,351,1,0,635,"254,238,143",508,0.8,"153,249,233",476,0.749606299212598,1.53372085094452
13,351,1,1,635,"232,244,159",519,0.817322834645669,"153,249,233",476,0.749606299212598,0.871124446392059
14,351,0,0,776,"399,205,172",502,0.646907216494845,"176,338,262",530,0.68298969072165,10.9465799331665
14,351,0,1,776,"310,224,242",514,0.662371134020619,"176,338,262",530,0.68298969072165,5.81783437728882
14,351,1,0,776,"384,205,187",503,0.64819587628866,"176,338,262",530,0.68298969072165,7.66955995559692
14,351,1,1,776,"350,215,211",509,0.655927835051546,"176,338,262",530,0.68298969072165,3.14500713348389
15,351,0,0,851,"436,210,205",506,0.594594594594595,"183,365,303",550,0.646298472385429,11.8174543380737
15,351,0,1,851,"362,255,234",528,0.620446533490012,"183,365,303",550,0.646298472385429,4.54245519638062
15,351,1,0,851,"409,263,179",528,0.620446533490012,"183,365,303",550,0.646298472385429,5.90957975387573
15,351,1,1,851,"392,227,232",515,0.605170387779083,"183,365,303",550,0.646298472385429,5.37999248504639
0,352,0,0,863,"424,236,203",517,0.599073001158749,"198,375,290",563,0.652375434530707,7.86168003082275
0,352,0,1,863,"371,320,172",552,0.639629200463499,"198,375,290",563,0.652375434530707,3.82831335067749
0,352,1,0,863,"410,255,198",526,0.609501738122827,"198,375,290",563,0.652375434530707,5.01077127456665
0,352,1,1,863,"456,213,194",507,0.587485515643105,"198,375,290",563,0.652375434530707,15.6679086685181
1,352,0,0,753,"396,189,168",495,0.657370517928287,"161,346,246",524,0.695883134130146,10.2505302429199
1,352,0,1,753,"352,197,204",500,0.664010624169987,"161,346,246",524,0.695883134130146,2.93110156059265
1,352,1,0,753,"365,231,157",513,0.681274900398406,"161,346,246",524,0.695883134130146,3.42838907241821
1,352,1,1,753,"384,200,169",499,0.662682602921647,"161,346,246",524,0.695883134130146,7.41093492507935
2,352,0,0,774,"423,208,143",495,0.63953488372093,"162,356,256",530,0.684754521963824,15.5981636047363
2,352,0,1,774,"363,205,206",504,0.651162790697674,"162,356,256",530,0.684754521963824,3.44132018089294
2,352,1,0,774,"373,225,176",511,0.660206718346253,"162,356,256",530,0.684754521963824,3.74147439002991
2,352,1,1,774,"376,213,185",506,0.65374677002584,"162,356,256",530,0.684754521963824,4.64372777938843
3,352,0,0,849,"390,247,212",523,0.616018845700825,"191,372,286",557,0.656065959952886,3.6155903339386
3,352,0,1,849,"354,276,219",536,0.63133097762073,"191,372,286",557,0.656065959952886,4.25376224517822
3,352,1,0,849,"369,219,261",513,0.604240282685512,"191,372,286",557,0.656065959952886,2.62442708015442
3,352,1,1,849,"418,208,223",506,0.595995288574794,"191,372,286",557,0.656065959952886,7.81465530395508
4,352,0,0,733,"338,231,164",513,0.699863574351978,"189,260,284",507,0.691678035470669,7.18933439254761
